"Owner_id","Unit_id"
"2646","6105"
"2647","4418"
"2648","8053"
"2648","4517"
"2649","7957"
"2649","4472"
"2651","5089"
"2651","6437"
"2651","5138"
"2652","6219"
"2652","4421"
"2652","7716"
"2653","8451"
"2656","6271"
"2657","7127"
"2658","4796"
"2658","814"
"2658","1382"
"2661","5978"
"2662","2070"
"2662","3853"
"2662","8637"
"2663","1687"
"2664","3540"
"2664","8835"
"2665","2210"
"2666","1474"
"2666","3365"
"2667","643"
"2667","5621"
"2668","6433"
"2668","1245"
"2669","5662"
"2669","427"
"2669","546"
"2670","1383"
"2670","1783"
"2670","5657"
"2671","2250"
"2672","5304"
"2672","3248"
"2672","56"
"2673","5252"
"2673","6317"
"2674","965"
"2675","6151"
"2676","1524"
"2676","6416"
"2677","5196"
"2677","195"
"2677","5102"
"2679","2921"
"2680","7544"
"2680","6572"
"2680","1433"
"2682","6454"
"2683","1783"
"2684","3898"
"2684","5743"
"2685","4690"
"2687","5538"
"2688","4427"
"2689","2959"
"2689","824"
"2690","8537"
"2690","1346"
"2690","506"
"2691","3898"
"2692","7719"
"2692","5222"
"2692","2922"
"2693","5970"
"2693","2643"
"2694","145"
"2695","5393"
"2695","4467"
"2696","4390"
"2701","6599"
"2701","3125"
"2701","8880"
"2702","7058"
"2702","2011"
"2703","4807"
"2704","7511"
"2705","6268"
"2706","6210"
"2706","3157"
"2707","587"
"2708","7140"
"2708","7514"
"2709","3755"
"2709","1235"
"2709","7740"
"2711","5479"
"2712","4401"
"2714","1215"
"2714","6579"
"2714","5512"
"2715","6102"
"2716","4788"
"2717","4819"
"2717","4912"
"2718","3330"
"2718","2928"
"2719","8365"
"2720","7394"
"2721","2806"
"2722","6075"
"2723","5187"
"2723","2473"
"2723","1934"
"2724","2956"
"2724","6153"
"2724","3924"
"2725","7709"
"2725","5639"
"2726","3170"
"2726","1674"
"2728","3209"
"2729","4740"
"2729","8838"
"2729","2836"
"2730","4914"
"2731","8748"
"2732","3468"
"2735","5339"
"2736","395"
"2736","663"
"2739","2866"
"2739","1019"
"2741","8909"
"2741","6385"
"2742","7833"
"2742","2489"
"2743","7943"
"2744","5150"
"2744","8852"
"2745","2996"
"2747","719"
"2747","8525"
"2747","3680"
"2748","4501"
"2749","8724"
"2749","7164"
"2749","2277"
"2750","3149"
"2750","4782"
"2751","4767"
"2751","6630"
"2751","7936"
"2752","1219"
"2752","8277"
"2753","3175"
"2753","218"
"2753","2011"
"2754","3823"
"2754","6489"
"2755","8994"
"2755","6305"
"2756","2618"
"2757","4790"
"2757","4448"
"2758","8093"
"2759","633"
"2759","6847"
"2759","3096"
"2760","8410"
"2761","8638"
"2761","3843"
"2761","7105"
"2763","6102"
"2764","7466"
"2764","4592"
"2765","6398"
"2765","2452"
"2766","2651"
"2766","8669"
"2766","4572"
"2767","3860"
"2767","4694"
"2767","4929"
"2768","8035"
"2768","548"
"2770","6320"
"2771","917"
"2772","5061"
"2772","985"
"2773","6178"
"2773","6459"
"2773","466"
"2776","8676"
"2778","2064"
"2778","652"
"2778","2045"
"2779","56"
"2779","4055"
"2779","8441"
"2780","7390"
"2781","3752"
"2782","8373"
"2783","6128"
"2784","4397"
"2785","8572"
"2786","686"
"2786","4150"
"2787","6346"
"2787","7836"
"2788","169"
"2789","3040"
"2789","2450"
"2790","6958"
"2790","5759"
"2791","8226"
"2791","3910"
"2791","1838"
"2792","1104"
"2792","1352"
"2793","1240"
"2793","5401"
"2794","5701"
"2794","1589"
"2794","5452"
"2795","8459"
"2795","8467"
"2795","8081"
"2796","4579"
"2797","2331"
"2798","6043"
"2798","5414"
"2798","79"
"2799","5454"
"2800","8432"
"2801","5879"
"2801","430"
"2801","8441"
"2802","5769"
"2803","7439"
"2804","8655"
"2804","5561"
"2805","521"
"2805","1295"
"2805","8395"
"2806","8894"
"2807","7149"
"2807","6753"
"2808","5992"
"2809","8695"
"2809","1619"
"2809","1644"
"2810","7026"
"2810","7772"
"2810","6585"
"2812","7844"
"2813","355"
"2814","7180"
"2816","4635"
"2816","856"
"2817","667"
"2817","807"
"2817","3490"
"2818","605"
"2818","1739"
"2820","367"
"2821","1644"
"2822","5435"
"2823","2574"
"2824","8410"
"2825","2912"
"2827","4846"
"2828","964"
"2828","1646"
"2829","7435"
"2832","5267"
"2833","1793"
"2834","2467"
"2835","6249"
"2835","3493"
"2836","3158"
"2836","6236"
"2837","2860"
"2837","3649"
"2837","413"
"2838","8945"
"2839","4707"
"2839","4341"
"2840","2056"
"2841","122"
"2842","4272"
"2842","6387"
"2842","208"
"2844","6345"
"2845","3610"
"2845","7264"
"2846","304"
"2848","6081"
"2848","4064"
"2849","392"
"2849","6038"
"2851","897"
"2851","8181"
"2852","908"
"2853","5793"
"2853","8004"
"2854","1738"
"2854","4307"
"2854","3626"
"2855","86"
"2857","448"
"2858","6673"
"2860","5244"
"2861","2664"
"2861","8448"
"2861","2240"
"2862","2501"
"2862","2153"
"2862","8241"
"2863","2169"
"2863","2546"
"2863","4913"
"2864","8006"
"2864","1300"
"2866","1616"
"2867","1007"
"2868","5019"
"2870","5341"
"2871","4807"
"2871","1758"
"2873","4451"
"2873","6938"
"2873","5690"
"2874","8494"
"2874","5190"
"2875","5197"
"2875","8463"
"2877","8040"
"2879","5288"
"2879","1768"
"2879","3501"
"2880","5119"
"2880","804"
"2880","5990"
"2882","1747"
"2882","1204"
"2884","6376"
"2884","4541"
"2884","1331"
"2886","4510"
"2886","5363"
"2887","1011"
"2887","8321"
"2887","7036"
"2888","3325"
"2889","524"
"2890","4353"
"2891","4610"
"2891","8695"
"2892","754"
"2893","7715"
"2893","5272"
"2893","6663"
"2894","7212"
"2894","5468"
"2896","6525"
"2896","7283"
"2897","7066"
"2897","3206"
"2898","6360"
"2898","731"
"2899","2434"
"2900","5864"
"2901","1155"
"2901","1943"
"2901","1013"
"2902","5636"
"2903","6165"
"2903","1088"
"2903","5445"
"2906","3750"
"2907","4040"
"2908","2887"
"2909","5694"
"2909","11"
"2909","1335"
"2910","1876"
"2910","1912"
"2912","8368"
"2912","118"
"2913","861"
"2913","1920"
"2914","1311"
"2914","4288"
"2914","6604"
"2915","6615"
"2915","6982"
"2917","4401"
"2918","2683"
"2920","2417"
"2921","1623"
"2922","6588"
"2925","3499"
"2925","2763"
"2925","5568"
"2926","5774"
"2927","8152"
"2927","3077"
"2928","7145"
"2929","3564"
"2929","1973"
"2930","5351"
"2931","369"
"2932","8109"
"2932","8061"
"2932","1763"
"2934","4158"
"2937","2240"
"2937","8339"
"2938","4726"
"2938","5420"
"2938","8010"
"2939","239"
"2939","6922"
"2940","8394"
"2940","1640"
"2941","3681"
"2941","2634"
"2941","7627"
"2943","8441"
"2944","2546"
"2944","2489"
"2945","1329"
"2946","3107"
"2946","223"
"2946","8185"
"2948","8547"
"2948","5515"
"2949","1546"
"2949","928"
"2951","982"
"2951","2785"
"2951","5491"
"2952","2321"
"2952","232"
"2952","1490"
"2953","8420"
"2954","1637"
"2955","1169"
"2955","7958"
"2956","988"
"2956","2074"
"2957","8855"
"2958","6650"
"2958","3264"
"2959","5451"
"2960","1870"
"2961","8011"
"2962","474"
"2963","2749"
"2964","6413"
"2965","5217"
"2966","2306"
"2967","8068"
"2967","13"
"2967","8710"
"2968","4281"
"2968","7472"
"2969","4006"
"2970","87"
"2970","5801"
"2970","1437"
"2972","6599"
"2972","4392"
"2972","3555"
"2973","5018"
"2973","4950"
"2974","5457"
"2974","3389"
"2975","8712"
"2977","1957"
"2977","4037"
"2981","8183"
"2981","5626"
"2981","5829"
"2982","7471"
"2982","3282"
"2982","6344"
"2984","4387"
"2985","8283"
"2986","8820"
"2987","4335"
"2988","8685"
"2989","6879"
"2989","6711"
"2989","4046"
"2990","3442"
"2991","1738"
"2991","6833"
"2992","1158"
"2992","4520"
"2992","2297"
"2993","5341"
"2995","1125"
"2995","3335"
"2996","4652"
"2997","8491"
"2998","3433"
"2998","892"
"2998","8"
"2999","2932"
"2999","2005"
"3000","6282"
"3000","3577"
"3001","6965"
"3001","7834"
"3002","94"
"3003","3768"
"3003","897"
"3003","2287"
"3004","4342"
"3005","6057"
"3007","8568"
"3007","7714"
"3008","6179"
"3009","1750"
"3009","7327"
"3009","3602"
"3010","8869"
"3012","5903"
"3013","4029"
"3014","4148"
"3015","4434"
"3017","3009"
"3018","314"
"3018","6720"
"3018","5"
"3019","3412"
"3020","2422"
"3022","8924"
"3022","1622"
"3022","2958"
"3023","7030"
"3024","493"
"3025","8340"
"3025","6378"
"3027","766"
"3027","6941"
"3029","6693"
"3030","2579"
"3031","4276"
"3031","8359"
"3031","5120"
"3033","7868"
"3034","7963"
"3034","6945"
"3035","8683"
"3035","4907"
"3035","7533"
"3036","757"
"3036","4602"
"3036","4993"
"3037","7964"
"3038","767"
"3038","1564"
"3039","6412"
"3039","7128"
"3040","8465"
"3041","1053"
"3042","8858"
"3042","1452"
"3042","1391"
"3043","8751"
"3044","8720"
"3045","4639"
"3045","418"
"3046","8806"
"3046","5388"
"3047","8636"
"3048","8132"
"3048","8718"
"3048","1217"
"3049","368"
"3049","8"
"3050","8833"
"3050","1307"
"3051","3546"
"3051","598"
"3053","2054"
"3053","3995"
"3053","8403"
"3054","7822"
"3055","611"
"3056","8449"
"3056","637"
"3057","4644"
"3057","8367"
"3057","284"
"3058","710"
"3059","7327"
"3061","5094"
"3061","5233"
"3062","1889"
"3063","4977"
"3064","6514"
"3064","3698"
"3064","5172"
"3065","8118"
"3067","6120"
"3068","2423"
"3068","1998"
"3068","1426"
"3069","2582"
"3070","907"
"3071","6767"
"3071","8974"
"3071","574"
"3074","5617"
"3074","8532"
"3074","5814"
"3075","6223"
"3076","8708"
"3077","3795"
"3078","1575"
"3078","3300"
"3079","5830"
"3080","4861"
"3081","1101"
"3083","1724"
"3084","2764"
"3085","3851"
"3086","4515"
"3086","1031"
"3087","4135"
"3087","3034"
"3087","7348"
"3088","3945"
"3088","1418"
"3088","6525"
"3089","4726"
"3089","1483"
"3089","5213"
"3090","8524"
"3090","3772"
"3090","8547"
"3092","6579"
"3093","2090"
"3093","4483"
"3094","2412"
"3094","7706"
"3095","4410"
"3098","5890"
"3099","6161"
"3100","8834"
"3101","2238"
"3102","4893"
"3103","3522"
"3104","673"
"3105","3781"
"3106","4175"
"3106","3722"
"3108","6516"
"3108","6946"
"3108","8122"
"3109","8532"
"3109","5286"
"3109","350"
"3111","7530"
"3111","5027"
"3112","4899"
"3113","1079"
"3115","1940"
"3116","2770"
"3117","3894"
"3118","375"
"3118","2897"
"3120","8317"
"3122","4057"
"3123","3225"
"3123","8331"
"3123","29"
"3124","6902"
"3124","3733"
"3124","5008"
"3125","60"
"3126","8659"
"3126","4411"
"3126","692"
"3127","6049"
"3127","1233"
"3128","2796"
"3128","1420"
"3129","668"
"3129","1390"
"3130","4550"
"3130","7984"
"3130","3999"
"3132","7771"
"3132","3627"
"3132","791"
"3133","6153"
"3133","5865"
"3133","37"
"3134","6683"
"3135","5539"
"3136","2343"
"3138","5876"
"3140","8363"
"3141","8784"
"3141","3269"
"3141","31"
"3142","1981"
"3142","5769"
"3143","8510"
"3143","8294"
"3143","5600"
"3145","2389"
"3146","4416"
"3146","6185"
"3148","2787"
"3148","4010"
"3148","2426"
"3149","7212"
"3150","7762"
"3151","2061"
"3152","1417"
"3152","2467"
"3152","6667"
"3154","1371"
"3155","1810"
"3156","3165"
"3157","7234"
"3157","5044"
"3157","8300"
"3158","1344"
"3159","8994"
"3159","8287"
"3159","4020"
"3160","8021"
"3160","5487"
"3161","3384"
"3161","5298"
"3164","7356"
"3164","7810"
"3167","6205"
"3167","188"
"3169","7713"
"3169","4783"
"3170","7891"
"3170","4330"
"3171","5170"
"3171","2233"
"3172","688"
"3173","1030"
"3174","872"
"3175","7683"
"3177","1915"
"3177","5002"
"3178","5122"
"3179","1652"
"3180","1932"
"3181","312"
"3183","2129"
"3185","8915"
"3187","1091"
"3189","492"
"3189","222"
"3192","2683"
"3192","7809"
"3193","5185"
"3194","264"
"3194","3057"
"3194","7968"
"3197","593"
"3198","1323"
"3198","4"
"3200","6456"
"3201","6849"
"3201","2010"
"3202","6272"
"3203","2447"
"3204","605"
"3204","6658"
"3205","7219"
"3205","2804"
"3206","3936"
"3206","1738"
"3206","5307"
"3207","215"
"3207","499"
"3207","1216"
"3209","999"
"3211","8093"
"3211","1179"
"3213","6105"
"3215","7692"
"3215","4724"
"3215","2737"
"3216","6601"
"3217","8179"
"3217","2903"
"3219","5912"
"3220","2720"
"3222","2053"
"3223","45"
"3223","913"
"3224","2980"
"3224","2075"
"3224","8998"
"3226","5699"
"3226","4168"
"3226","1682"
"3227","7904"
"3228","4873"
"3229","3759"
"3230","6729"
"3230","8185"
"3231","5050"
"3233","7823"
"3233","4172"
"3237","6686"
"3238","6970"
"3238","1281"
"3239","8886"
"3240","6808"
"3240","660"
"3240","8821"
"3242","2757"
"3243","3935"
"3244","8407"
"3245","5581"
"3245","6597"
"3245","4735"
"3246","4322"
"3247","6600"
"3247","5780"
"3248","3427"
"3248","2082"
"3249","4678"
"3249","1453"
"3250","7906"
"3253","3204"
"3253","8485"
"3254","5832"
"3254","7289"
"3256","280"
"3257","1293"
"3258","3765"
"3258","3159"
"3259","8987"
"3261","8311"
"3262","6824"
"3263","7947"
"3263","7935"
"3263","1679"
"3265","8387"
"3265","846"
"3265","704"
"3266","616"
"3266","2778"
"3267","2340"
"3268","5636"
"3269","3170"
"3269","5728"
"3269","6342"
"3270","330"
"3271","2526"
"3274","8563"
"3276","5516"
"3276","4340"
"3277","8756"
"3277","564"
"3277","7931"
"3278","8418"
"3278","6378"
"3279","3778"
"3280","3933"
"3280","5436"
"3280","4349"
"3281","3507"
"3282","1881"
"3283","7975"
"3284","3415"
"3284","8538"
"3285","5801"
"3285","2573"
"3286","6917"
"3287","6647"
"3289","1894"
"3289","5607"
"3289","8773"
"3290","7498"
"3291","1230"
"3292","8062"
"3294","2038"
"3294","1095"
"3294","3072"
"3295","1781"
"3295","7527"
"3295","6930"
"3296","6466"
"3297","7711"
"3297","2546"
"3298","3280"
"3299","7117"
"3300","2831"
"3302","8934"
"3303","7695"
"3304","3516"
"3304","7219"
"3306","2273"
"3306","5301"
"3307","2172"
"3308","1900"
"3308","5741"
"3308","654"
"3309","8062"
"3309","4149"
"3309","1730"
"3310","8176"
"3310","792"
"3312","5805"
"3313","2692"
"3314","2325"
"3315","4638"
"3315","77"
"3316","4598"
"3316","2069"
"3316","7059"
"3318","6530"
"3318","3811"
"3318","3967"
"3319","6719"
"3320","6760"
"3320","8453"
"3321","5649"
"3322","1594"
"3322","2028"
"3323","7173"
"3324","8845"
"3324","6478"
"3325","5331"
"3326","3915"
"3327","6802"
"3328","235"
"3328","2708"
"3329","1711"
"3329","3068"
"3329","6933"
"3330","5498"
"3330","7996"
"3330","5349"
"3331","8864"
"3331","8381"
"3331","6698"
"3332","5846"
"3332","6117"
"3333","422"
"3333","1624"
"3334","938"
"3334","3242"
"3335","7387"
"3335","3142"
"3338","474"
"3338","5002"
"3338","8126"
"3339","7945"
"3339","3249"
"3339","2625"
"3340","3815"
"3341","4143"
"3342","2018"
"3342","3484"
"3343","2429"
"3345","8247"
"3348","109"
"3349","2809"
"3350","8600"
"3350","3435"
"3351","8071"
"3351","2775"
"3352","6964"
"3353","2750"
"3353","4145"
"3354","2429"
"3354","2202"
"3354","8441"
"3355","5728"
"3357","853"
"3358","5931"
"3358","6310"
"3360","226"
"3361","7564"
"3362","8879"
"3362","6247"
"3363","5031"
"3363","5212"
"3364","623"
"3364","1817"
"3364","3380"
"3365","7679"
"3365","6534"
"3366","6375"
"3366","4142"
"3366","639"
"3367","3362"
"3368","2883"
"3369","2643"
"3369","4862"
"3370","224"
"3370","1066"
"3371","3573"
"3372","974"
"3374","1322"
"3374","5322"
"3374","1018"
"3375","2262"
"3376","6838"
"3376","2708"
"3378","1321"
"3378","4580"
"3378","4488"
"3379","4866"
"3380","2543"
"3380","5910"
"3380","6234"
"3381","8109"
"3384","4462"
"3385","391"
"3386","72"
"3386","8921"
"3387","2738"
"3388","2333"
"3388","3387"
"3388","5927"
"3389","1620"
"3391","6483"
"3391","8024"
"3392","2250"
"3392","7626"
"3392","2012"
"3393","5748"
"3393","1637"
"3393","4612"
"3395","6522"
"3396","79"
"3396","8459"
"3396","3318"
"3397","2315"
"3398","5045"
"3403","4147"
"3404","3881"
"3405","2832"
"3407","86"
"3408","7850"
"3409","652"
"3409","7773"
"3412","8067"
"3412","995"
"3413","5573"
"3414","7312"
"3415","8228"
"3415","4034"
"3416","1068"
"3417","7521"
"3419","29"
"3419","3871"
"3420","2904"
"3420","1295"
"3421","8462"
"3421","5116"
"3421","7921"
"3422","8695"
"3422","358"
"3422","5289"
"3423","2123"
"3424","5707"
"3425","6004"
"3426","3509"
"3426","3222"
"3427","6810"
"3428","3347"
"3429","3409"
"3429","2722"
"3429","4429"
"3430","3223"
"3431","6202"
"3431","3413"
"3432","7681"
"3432","2889"
"3432","2973"
"3435","4555"
"3435","906"
"3436","8214"
"3436","3334"
"3436","641"
"3437","5570"
"3437","8754"
"3438","3771"
"3440","4296"
"3440","4740"
"3440","5953"
"3441","4757"
"3441","6999"
"3443","302"
"3444","5308"
"3444","2237"
"3444","2464"
"3445","3551"
"3446","7985"
"3446","722"
"3446","6467"
"3447","524"
"3448","3567"
"3448","483"
"3448","8366"
"3449","5178"
"3449","8031"
"3449","5334"
"3450","7904"
"3450","560"
"3451","3056"
"3452","876"
"3452","3184"
"3453","5022"
"3453","5860"
"3453","6708"
"3454","3134"
"3455","4392"
"3455","6391"
"3457","3858"
"3457","6099"
"3458","2958"
"3459","8984"
"3461","718"
"3462","2067"
"3462","1590"
"3462","3477"
"3463","1991"
"3464","7411"
"3465","32"
"3465","8200"
"3466","855"
"3466","8404"
"3467","640"
"3469","7114"
"3469","8600"
"3469","6669"
"3470","3920"
"3471","8754"
"3473","328"
"3473","8748"
"3473","3873"
"3476","1885"
"3479","1440"
"3482","1298"
"3482","201"
"3484","1954"
"3484","7950"
"3484","6690"
"3485","824"
"3485","4625"
"3486","1849"
"3486","1931"
"3486","3494"
"3487","1244"
"3488","4741"
"3489","4943"
"3490","3976"
"3491","5684"
"3492","3152"
"3492","1291"
"3493","2191"
"3495","2746"
"3496","2179"
"3497","1375"
"3498","430"
"3499","8311"
"3499","1952"
"3499","8850"
"3501","8163"
"3502","5735"
"3502","7673"
"3502","4647"
"3503","1475"
"3504","2191"
"3507","5461"
"3507","7032"
"3508","7948"
"3509","4783"
"3509","2426"
"3510","5527"
"3512","1494"
"3512","6656"
"3513","677"
"3516","8591"
"3517","7819"
"3517","825"
"3518","8297"
"3520","4362"
"3520","1861"
"3520","5341"
"3521","1173"
"3521","8161"
"3524","6450"
"3524","6197"
"3524","6106"
"3526","7708"
"3526","3386"
"3527","436"
"3527","1746"
"3528","5187"
"3529","5666"
"3530","1964"
"3530","6396"
"3530","4794"
"3531","2744"
"3534","8779"
"3534","6289"
"3534","3857"
"3536","5414"
"3536","6253"
"3536","2414"
"3537","2997"
"3537","4923"
"3537","2726"
"3538","6949"
"3539","8823"
"3539","2366"
"3539","6521"
"3541","2543"
"3542","3882"
"3543","3812"
"3546","224"
"3548","4175"
"3549","83"
"3550","1544"
"3550","7186"
"3550","8052"
"3551","8975"
"3552","2175"
"3554","2384"
"3554","5303"
"3554","2107"
"3555","4173"
"3555","2469"
"3556","5337"
"3557","3470"
"3558","2482"
"3558","8695"
"3562","4910"
"3563","8162"
"3563","8192"
"3564","3508"
"3565","7652"
"3566","6058"
"3566","6163"
"3568","2767"
"3569","921"
"3571","2381"
"3571","408"
"3571","875"
"3572","7080"
"3573","2477"
"3573","841"
"3573","1387"
"3574","702"
"3574","7668"
"3575","7282"
"3576","8391"
"3578","6226"
"3578","2348"
"3580","2455"
"3580","8338"
"3580","2832"
"3581","452"
"3582","961"
"3583","3887"
"3583","3958"
"3584","8307"
"3584","8065"
"3584","3929"
"3586","7925"
"3586","7935"
"3587","2636"
"3587","1847"
"3589","8653"
"3591","7181"
"3591","947"
"3592","563"
"3592","7956"
"3593","1933"
"3594","4002"
"3594","5411"
"3595","152"
"3596","8239"
"3596","4649"
"3597","7893"
"3597","7482"
"3597","8658"
"3598","3253"
"3598","5014"
"3601","4169"
"3601","2834"
"3601","1080"
"3602","7927"
"3603","3698"
"3604","3091"
"3605","8801"
"3606","4565"
"3607","7199"
"3608","386"
"3608","1527"
"3610","244"
"3611","8189"
"3611","1775"
"3611","2056"
"3612","1729"
"3612","695"
"3613","3074"
"3613","930"
"3613","3055"
"3614","6112"
"3614","5474"
"3615","2972"
"3615","4632"
"3615","1701"
"3616","882"
"3617","8605"
"3617","309"
"3617","8377"
"3618","2177"
"3618","7257"
"3619","717"
"3619","4228"
"3620","3259"
"3620","3613"
"3620","27"
"3621","1549"
"3621","5191"
"3622","1244"
"3624","4734"
"3625","5023"
"3625","5002"
"3626","4209"
"3627","9"
"3628","6194"
"3630","2788"
"3632","5286"
"3632","1946"
"3632","5067"
"3633","4256"
"3635","1468"
"3635","4309"
"3635","8135"
"3636","7426"
"3636","3349"
"3636","5931"
"3637","308"
"3638","2856"
"3639","8951"
"3640","4106"
"3641","8546"
"3642","3004"
"3642","5325"
"3644","4165"
"3645","2351"
"3645","4263"
"3646","6503"
"3646","1693"
"3648","27"
"3648","7342"
"3648","6712"
"3650","6550"
"3652","8509"
"3653","4144"
"3655","5609"
"3657","3973"
"3658","427"
"3658","3381"
"3660","479"
"3661","4100"
"3661","5169"
"3662","7322"
"3662","8670"
"3662","907"
"3664","7194"
"3665","7049"
"3665","5115"
"3666","1444"
"3667","1715"
"3667","6004"
"3669","2081"
"3670","2391"
"3670","8197"
"3670","6113"
"3672","4624"
"3673","2656"
"3673","6172"
"3675","7301"
"3675","1614"
"3675","73"
"3676","7884"
"3676","4620"
"3676","1096"
"3677","8181"
"3678","904"
"3678","7104"
"3679","6860"
"3681","8465"
"3684","3471"
"3685","2223"
"3686","7061"
"3687","4101"
"3688","4371"
"3689","7314"
"3689","7420"
"3689","8666"
"3690","3378"
"3693","3892"
"3694","3563"
"3695","5840"
"3695","2727"
"3695","4509"
"3696","2158"
"3696","1525"
"3696","4151"
"3697","5428"
"3697","1152"
"3697","4101"
"3698","2232"
"3698","7892"
"3698","5723"
"3700","4547"
"3700","1267"
"3702","8929"
"3702","6512"
"3702","4459"
"3703","70"
"3704","7063"
"3705","2346"
"3705","8224"
"3706","4575"
"3706","2777"
"3706","2248"
"3709","2252"
"3710","5971"
"3711","1599"
"3711","5054"
"3711","6902"
"3712","7335"
"3713","4291"
"3713","4919"
"3713","4917"
"3714","6151"
"3715","5923"
"3715","1337"
"3715","7682"
"3716","4226"
"3717","5792"
"3717","6405"
"3717","6760"
"3718","7726"
"3718","5095"
"3719","3751"
"3720","3776"
"3721","8609"
"3722","7265"
"3722","6623"
"3722","428"
"3723","8275"
"3723","1187"
"3723","2546"
"3724","7579"
"3724","8029"
"3724","5490"
"3725","1377"
"3726","5895"
"3726","2135"
"3727","7020"
"3727","6882"
"3728","5853"
"3728","8827"
"3728","5770"
"3729","2388"
"3729","7092"
"3729","5871"
"3730","7289"
"3730","2649"
"3730","1447"
"3731","1531"
"3731","7518"
"3731","2410"
"3733","458"
"3733","2446"
"3734","6548"
"3734","6471"
"3735","1443"
"3738","8873"
"3739","2244"
"3740","8632"
"3740","3098"
"3741","5206"
"3741","647"
"3741","7658"
"3745","8587"
"3745","3758"
"3745","8095"
"3746","5849"
"3746","3546"
"3746","3460"
"3747","8527"
"3747","8176"
"3748","6554"
"3749","4875"
"3750","4148"
"3750","5471"
"3751","8603"
"3751","3400"
"3751","850"
"3752","5059"
"3752","2452"
"3752","4753"
"3754","4242"
"3754","1901"
"3755","771"
"3755","3225"
"3755","6395"
"3756","8125"
"3757","1367"
"3757","3348"
"3758","4059"
"3759","2007"
"3759","8321"
"3759","56"
"3761","7808"
"3761","8683"
"3762","1694"
"3763","6979"
"3766","7175"
"3766","7564"
"3766","7819"
"3768","2248"
"3768","891"
"3768","4559"
"3769","6307"
"3769","280"
"3769","2313"
"3770","4568"
"3774","8245"
"3775","2841"
"3776","6081"
"3776","4160"
"3776","2607"
"3777","3493"
"3778","8248"
"3779","5403"
"3780","7560"
"3780","5436"
"3781","4532"
"3781","5886"
"3782","1677"
"3784","768"
"3784","5795"
"3784","4434"
"3785","8069"
"3786","281"
"3786","4105"
"3787","7106"
"3788","5990"
"3788","1953"
"3789","606"
"3789","835"
"3790","5513"
"3791","5358"
"3791","2835"
"3791","7653"
"3794","18"
"3796","7083"
"3797","4356"
"3798","3048"
"3798","6334"
"3798","7826"
"3799","7109"
"3799","2686"
"3800","6767"
"3800","8601"
"3801","6924"
"3802","7808"
"3802","6610"
"3802","6439"
"3803","4090"
"3803","4890"
"3803","5753"
"3804","5735"
"3805","3751"
"3805","5558"
"3806","5885"
"3806","2335"
"3806","970"
"3807","5810"
"3808","2871"
"3809","298"
"3810","4637"
"3813","4410"
"3813","4615"
"3817","8179"
"3817","2961"
"3818","6207"
"3818","5217"
"3818","4602"
"3819","194"
"3819","5845"
"3820","4909"
"3820","3947"
"3822","280"
"3822","5072"
"3822","5004"
"3823","4900"
"3823","607"
"3823","5627"
"3824","741"
"3828","4624"
"3829","3740"
"3831","1861"
"3832","8396"
"3835","2032"
"3836","4881"
"3837","7520"
"3838","6352"
"3839","3257"
"3839","3114"
"3839","2660"
"3840","8637"
"3840","7213"
"3840","7937"
"3841","5387"
"3841","4390"
"3842","8030"
"3843","6106"
"3843","6089"
"3843","2047"
"3844","3790"
"3845","2895"
"3846","8799"
"3847","3406"
"3850","1036"
"3853","3497"
"3853","8865"
"3854","1368"
"3855","1029"
"3855","3940"
"3855","6512"
"3856","5677"
"3857","6354"
"3857","1738"
"3857","2778"
"3858","6895"
"3858","8878"
"3860","7688"
"3860","8390"
"3862","4767"
"3863","3536"
"3863","5106"
"3865","1396"
"3865","4550"
"3869","7913"
"3870","1025"
"3871","7525"
"3871","6511"
"3873","4027"
"3874","3827"
"3875","60"
"3875","332"
"3875","6350"
"3877","7013"
"3877","3461"
"3878","4738"
"3879","8589"
"3879","8347"
"3879","4305"
"3880","6548"
"3881","8759"
"3881","7923"
"3881","5798"
"3882","3992"
"3882","6396"
"3883","7489"
"3883","6799"
"3883","4465"
"3884","3924"
"3884","6202"
"3884","7697"
"3885","8198"
"3885","2503"
"3885","1409"
"3886","3979"
"3887","1964"
"3887","256"
"3887","3388"
"3888","633"
"3888","69"
"3888","6040"
"3889","5082"
"3890","2486"
"3890","957"
"3891","7843"
"3892","8023"
"3893","2230"
"3894","2658"
"3895","8748"
"3896","2803"
"3896","269"
"3896","5174"
"3897","2749"
"3897","4469"
"3897","2836"
"3898","4026"
"3898","729"
"3898","3364"
"3899","4894"
"3900","6986"
"3900","2520"
"3901","8698"
"3902","2082"
"3902","1295"
"3904","690"
"3906","8775"
"3907","7549"
"3908","6470"
"3908","3721"
"3910","3795"
"3911","4838"
"3911","5367"
"3912","6652"
"3912","7341"
"3913","501"
"3915","536"
"3915","6097"
"3917","2419"
"3917","7667"
"3918","240"
"3918","4301"
"3918","2602"
"3919","2932"
"3919","3692"
"3919","6055"
"3921","4755"
"3922","4658"
"3923","8529"
"3924","7614"
"3926","6830"
"3926","959"
"3927","8565"
"3928","6893"
"3929","3873"
"3931","7764"
"3931","3479"
"3931","7219"
"3932","6073"
"3932","4668"
"3932","3175"
"3933","6676"
"3934","294"
"3934","2224"
"3934","4143"
"3935","1320"
"3937","18"
"3938","4087"
"3939","5566"
"3940","8084"
"3941","2008"
"3941","8886"
"3941","2709"
"3942","7037"
"3943","5832"
"3944","652"
"3945","5558"
