unit_id,type,status,price,location,floor_number,transaction_id,customer_id,portfolio_id,project_id
5409,Commercial,Available,1220813.34,Andersonstad,19,,,101.0,138
5410,Villa,Sold,2046019.31,South Jesus,6,,,200.0,114
5411,Apartment,Sold,1154671.17,South Erinside,20,4647.0,5079.0,,75
5412,Apartment,Sold,1418699.88,North Jeremyhaven,0,,,110.0,21
5413,Commercial,Available,56739.94,Chapmanberg,6,1774.0,4514.0,,88
5414,Apartment,Available,945966.3,Paulaview,8,,,53.0,149
5415,Commercial,Under Construction,390036.66,Matthewside,17,,,65.0,87
5416,Studio,Reserved,1739737.27,Christinemouth,12,,,327.0,127
5417,Villa,Under Construction,1223616.05,North Brendaberg,5,1776.0,491.0,270.0,6
5418,Commercial,Reserved,789306.02,South Carolyn,19,,,128.0,56
5419,Villa,Available,1196189.23,Russellmouth,13,,,90.0,63
5420,Commercial,Available,563593.23,Port Sherry,16,,,229.0,74
5421,Studio,Under Construction,2316462.25,East Victoria,14,,,370.0,3
5422,Apartment,Sold,182232.95,Jimenezbury,1,2726.0,6472.0,334.0,160
5423,Apartment,Available,2170271.74,Mcdowellbury,18,,,341.0,38
5424,Apartment,Under Construction,1302829.03,Danielshire,20,,,76.0,155
5425,Studio,Under Construction,1566418.92,Greenside,8,,,328.0,128
5426,Villa,Sold,791383.77,Port John,1,,,233.0,43
5427,Commercial,Under Construction,2418409.16,Griffinmouth,8,2156.0,893.0,66.0,25
5428,Commercial,Under Construction,740534.85,South Xavierfort,15,,,171.0,67
5429,Commercial,Sold,1492751.09,Lake Jackfurt,16,2970.0,1936.0,77.0,131
5430,Commercial,Under Construction,2483870.93,Briannafurt,7,,,24.0,76
5431,Commercial,Reserved,2208681.27,New Heidifurt,15,,,114.0,105
5432,Villa,Reserved,1364008.07,West Amandahaven,12,,,103.0,7
5433,Studio,Under Construction,2476417.58,West Annland,1,,,,112
5434,Apartment,Sold,1768356.16,Port Joyce,5,4399.0,747.0,40.0,25
5435,Apartment,Under Construction,561316.02,West Jeremy,10,,,29.0,62
5436,Studio,Sold,1043710.72,Smithhaven,15,5770.0,2099.0,,58
5437,Commercial,Reserved,869508.67,Joseburgh,2,,,328.0,114
5438,Commercial,Available,892833.59,Morganshire,19,,,178.0,3
5439,Commercial,Under Construction,1913118.28,North Jack,8,,,44.0,152
5440,Commercial,Under Construction,1481444.17,New Garymouth,14,4656.0,5875.0,237.0,62
5441,Studio,Available,143327.14,Smithborough,19,,,55.0,164
5442,Commercial,Reserved,2199748.78,Port David,2,,,,37
5443,Commercial,Sold,777150.54,Lake Kenneth,7,,,329.0,139
5444,Commercial,Under Construction,2492833.45,Breannastad,2,,,239.0,98
5445,Commercial,Reserved,2387767.29,Richardshire,5,1387.0,2813.0,336.0,8
5446,Apartment,Available,2354300.26,West Alexandrahaven,20,1310.0,1283.0,340.0,31
5447,Apartment,Under Construction,2037262.63,South Christineview,20,,,139.0,109
5448,Commercial,Available,590502.66,South Juanmouth,7,,,356.0,174
5449,Villa,Sold,1354950.22,Lopezview,6,,,278.0,56
5450,Commercial,Available,599541.44,New Erik,16,6388.0,1511.0,165.0,43
5451,Commercial,Available,686204.87,Juliemouth,16,,,61.0,65
5452,Apartment,Sold,1546831.84,New Rebeccaport,1,5007.0,3221.0,210.0,98
5453,Villa,Reserved,150042.19,Andreamouth,5,,,370.0,67
5454,Studio,Under Construction,2425173.49,Port Pamela,16,5919.0,841.0,42.0,12
5455,Apartment,Available,2300749.27,East Garymouth,5,,,,163
5456,Apartment,Under Construction,982880.55,Webbview,19,309.0,2189.0,341.0,61
5457,Commercial,Reserved,1312785.0,New Christinechester,1,1869.0,727.0,320.0,50
5458,Apartment,Sold,1191992.58,Port Andrewfort,10,,,,42
5459,Apartment,Available,2211389.46,New Georgeburgh,1,,,391.0,157
5460,Villa,Available,1737074.6,New Jamesview,4,,,148.0,45
5461,Studio,Sold,731372.56,New Francis,12,,,337.0,179
5462,Studio,Reserved,1144761.07,Brianfort,12,4342.0,2603.0,284.0,113
5463,Apartment,Under Construction,1100966.64,Fischershire,12,3627.0,7215.0,386.0,76
5464,Villa,Reserved,2400371.16,Jessestad,11,,,157.0,111
5465,Apartment,Under Construction,479511.73,Loritown,6,207.0,378.0,326.0,26
5466,Apartment,Reserved,269462.03,Garcialand,13,,,245.0,33
5467,Apartment,Sold,2207516.14,South Christina,18,,,,150
5468,Villa,Available,2246880.67,Lake Lindahaven,10,1778.0,7553.0,84.0,43
5469,Studio,Sold,2185760.77,New Amandashire,5,831.0,5249.0,,136
5470,Villa,Available,1301893.44,East Michaelside,2,911.0,2547.0,347.0,172
5471,Studio,Reserved,1666373.85,Henryland,9,4328.0,717.0,172.0,59
5472,Commercial,Reserved,1430239.47,Delacruzmouth,0,,,6.0,96
5473,Villa,Reserved,220147.17,South Jonathanmouth,12,5198.0,1453.0,,76
5474,Apartment,Sold,1509795.5,Ginaborough,10,546.0,4384.0,119.0,71
5475,Studio,Reserved,83354.66,Gonzalezview,3,,,,31
5476,Commercial,Under Construction,846219.15,North Charlesport,14,,,247.0,138
5477,Apartment,Under Construction,2334116.81,Teresahaven,4,4186.0,3720.0,75.0,117
5478,Studio,Reserved,794910.91,Morristown,19,,,333.0,19
5479,Apartment,Reserved,2352575.27,Lake Paulview,17,6677.0,7646.0,376.0,8
5480,Apartment,Available,662828.2,Port Julieview,0,,,65.0,39
5481,Villa,Under Construction,820677.49,Ginaburgh,3,,,,35
5482,Villa,Sold,1589598.37,Jeremychester,12,,,96.0,100
5483,Studio,Available,1915986.08,Stacyberg,18,5176.0,3014.0,68.0,159
5484,Apartment,Under Construction,1278400.03,North Lisa,8,1679.0,6789.0,,79
5485,Commercial,Sold,2211183.43,Lake Williamshire,11,5568.0,578.0,,170
5486,Studio,Available,148589.03,West Crystal,9,1211.0,1045.0,173.0,122
5487,Villa,Available,2309377.35,Amberstad,3,,,,43
5488,Apartment,Available,530954.11,New Jennifer,3,,,384.0,131
5489,Studio,Sold,2216384.93,Evelynmouth,1,,,286.0,30
5490,Commercial,Reserved,1032114.79,South William,13,933.0,4335.0,310.0,145
5491,Commercial,Sold,2090254.79,West Emily,9,,,98.0,68
5492,Apartment,Sold,1695580.6,Boydmouth,15,6040.0,6187.0,241.0,121
5493,Commercial,Sold,481057.0,North Ronnie,15,,,262.0,102
5494,Studio,Sold,2299216.55,Moorefurt,14,5133.0,6522.0,151.0,116
5495,Apartment,Under Construction,651517.61,Michaelland,16,,,30.0,103
5496,Villa,Available,648143.29,Alexiston,15,,,140.0,40
5497,Commercial,Under Construction,2044738.3,Laurenshire,8,,,236.0,53
5498,Apartment,Under Construction,309389.48,Port Pamelabury,5,2423.0,3227.0,316.0,38
5499,Commercial,Reserved,593987.97,Samanthashire,12,6080.0,1758.0,398.0,81
5500,Apartment,Sold,1284010.05,Weekstown,8,,,141.0,152
5501,Apartment,Available,2084668.72,Port Karen,4,1193.0,5139.0,89.0,25
5502,Apartment,Available,411335.74,Davidsonfort,10,1905.0,5049.0,396.0,112
5503,Villa,Reserved,1391787.17,Lake Jeremyhaven,1,,,165.0,130
5504,Studio,Available,1792539.45,Holmesbury,17,5414.0,6457.0,350.0,2
5505,Commercial,Under Construction,2158458.3,Deborahshire,20,,,,80
5506,Apartment,Sold,2342135.62,North Teresa,11,,,377.0,147
5507,Villa,Under Construction,1972367.79,Joanhaven,16,6946.0,623.0,189.0,139
5508,Studio,Available,1649429.58,Chapmanview,14,5727.0,7889.0,374.0,127
5509,Studio,Sold,1112369.21,Kathrynfort,18,,,66.0,85
5510,Apartment,Reserved,324669.88,Melanieton,7,2049.0,4306.0,121.0,129
5511,Studio,Under Construction,1788856.12,Tuckerstad,4,3823.0,921.0,75.0,18
5512,Commercial,Reserved,2482206.4,Melendezstad,14,,,23.0,37
5513,Commercial,Under Construction,1855063.46,East Dianatown,6,,,91.0,136
5514,Studio,Sold,90942.18,Lake Stephaniemouth,8,,,386.0,157
5515,Villa,Sold,1265836.95,Timland,14,,,89.0,158
5516,Apartment,Available,1555884.25,South Kyle,3,,,153.0,50
5517,Villa,Reserved,1739701.79,North Norman,19,6260.0,2956.0,121.0,79
5518,Commercial,Reserved,1813328.3,Sydneytown,13,,,253.0,39
5519,Villa,Sold,1417365.68,Zacharychester,18,,,149.0,140
5520,Apartment,Available,597232.82,West Robert,13,,,,51
5521,Apartment,Under Construction,2358391.62,Lake Melanie,13,,,61.0,87
5522,Studio,Under Construction,1756832.85,North Michael,1,4426.0,3926.0,,130
5523,Studio,Reserved,630258.09,Colonland,11,,,,13
5524,Commercial,Reserved,839688.49,Port Michaelmouth,6,,,,178
5525,Commercial,Under Construction,2308722.79,New Norman,19,,,83.0,138
5526,Apartment,Under Construction,2224338.71,Katherineland,4,5346.0,6473.0,350.0,65
5527,Villa,Sold,1042608.77,Melissamouth,12,,,289.0,98
5528,Apartment,Available,143852.69,New Jimmy,20,,,310.0,149
5529,Apartment,Sold,168818.55,Chelseachester,2,,,358.0,107
5530,Villa,Sold,745599.81,Williamshire,18,5381.0,1151.0,261.0,79
5531,Villa,Under Construction,1591349.44,Port Jasonton,15,4132.0,2365.0,142.0,46
5532,Apartment,Available,1481276.86,Brittanyfurt,3,,,351.0,123
5533,Apartment,Under Construction,1602878.08,Karenstad,20,,,,142
5534,Studio,Sold,1807343.28,New Amandafurt,17,179.0,6167.0,121.0,45
5535,Villa,Available,96629.02,Jessebury,11,5079.0,2108.0,,54
5536,Villa,Reserved,307459.71,Ruizview,3,,,310.0,109
5537,Apartment,Reserved,930734.46,East Stevenshire,10,975.0,3236.0,51.0,43
5538,Villa,Under Construction,429406.99,Port Stephenshire,19,,,255.0,51
5539,Commercial,Available,234534.1,Bernardton,14,,,289.0,162
5540,Villa,Sold,1620362.77,New Christopherside,6,4348.0,5130.0,328.0,35
5541,Apartment,Reserved,2047574.37,West Ericfort,1,,,40.0,152
5542,Commercial,Available,1893935.31,Jenniferview,0,,,210.0,1
5543,Studio,Available,2051747.46,Kevinshire,18,2904.0,3029.0,245.0,85
5544,Commercial,Available,1681348.53,Millerland,6,,,390.0,84
5545,Studio,Available,1851596.04,East Barbaramouth,16,,,,167
5546,Studio,Reserved,715858.0,North Angel,13,,,348.0,157
5547,Villa,Under Construction,2482869.69,Port Kayla,10,4775.0,6752.0,313.0,62
5548,Villa,Under Construction,498755.85,Amandamouth,14,3051.0,996.0,,167
5549,Commercial,Available,575509.99,New Karen,18,3200.0,7966.0,247.0,165
5550,Studio,Available,757858.49,North Shanefort,6,,,192.0,70
5551,Apartment,Under Construction,2439564.45,North Kyle,6,,,,57
5552,Villa,Under Construction,2471307.04,South Charlesshire,7,4440.0,5108.0,191.0,52
5553,Studio,Under Construction,1997489.69,Michaelmouth,2,,,326.0,66
5554,Villa,Under Construction,1591191.12,North Angelaside,1,,,254.0,97
5555,Studio,Sold,1324153.31,Laurenborough,16,4091.0,3761.0,,41
5556,Villa,Under Construction,2428021.07,Colonville,13,,,375.0,90
5557,Studio,Under Construction,1754275.87,Michaelhaven,2,4226.0,4262.0,75.0,122
5558,Studio,Available,2364588.81,Kevinchester,10,,,23.0,113
5559,Apartment,Sold,825549.46,Johnburgh,12,5170.0,7702.0,37.0,108
5560,Apartment,Available,867748.24,Port Lance,15,,,21.0,49
5561,Villa,Available,2144075.26,Lake Keithbury,20,,,,32
5562,Villa,Available,417144.56,Caseyside,4,,,292.0,117
5563,Studio,Sold,2367523.26,West Scott,10,1045.0,7326.0,174.0,112
5564,Villa,Available,1293312.17,Morrisfurt,8,1206.0,3889.0,152.0,114
5565,Apartment,Sold,2319714.0,North Charles,4,,,44.0,166
5566,Commercial,Reserved,875142.33,Brownland,12,,,136.0,25
5567,Commercial,Under Construction,1804099.32,Port Alexis,2,,,383.0,177
5568,Villa,Reserved,1233044.05,South Angelchester,13,,,148.0,4
5569,Studio,Reserved,1585668.89,Emilybury,12,,,141.0,22
5570,Apartment,Reserved,1285712.61,Harperberg,3,4231.0,1333.0,207.0,87
5571,Villa,Under Construction,2419433.26,Lake Robertland,11,,,19.0,156
5572,Apartment,Reserved,1745658.22,South Jennifer,17,,,160.0,26
5573,Apartment,Available,665731.47,East Rodney,6,,,275.0,152
5574,Commercial,Under Construction,2278708.46,Kimberlyborough,8,5231.0,3511.0,,103
5575,Villa,Reserved,770372.86,Lake Michelle,19,,,332.0,48
5576,Commercial,Under Construction,960432.49,South Gavin,15,5860.0,6516.0,119.0,104
5577,Commercial,Sold,300203.06,Dannystad,1,2481.0,6205.0,,120
5578,Studio,Sold,2254917.97,Sandersborough,13,,,97.0,122
5579,Villa,Reserved,750974.46,North Jon,9,,,133.0,155
5580,Apartment,Available,684348.16,Derekhaven,10,5384.0,5530.0,37.0,100
5581,Apartment,Under Construction,2304643.37,Faithfurt,7,840.0,6937.0,105.0,89
5582,Apartment,Sold,2023540.81,Williamstad,6,2741.0,3809.0,110.0,85
5583,Commercial,Reserved,395643.36,Richardmouth,5,,,18.0,47
5584,Commercial,Reserved,1934845.03,Garrettview,2,,,19.0,31
5585,Studio,Available,2286931.09,Smithburgh,14,,,153.0,6
5586,Apartment,Under Construction,242352.48,Ronaldside,5,,,,93
5587,Studio,Reserved,2071776.74,South Daniel,5,5362.0,7715.0,388.0,168
5588,Villa,Sold,1391179.13,South Michaelmouth,0,,,101.0,129
5589,Studio,Sold,1689533.75,Pattersonchester,20,,,348.0,178
5590,Villa,Available,1257493.13,Davidhaven,8,5772.0,7220.0,,4
5591,Apartment,Sold,1759617.56,Anthonystad,19,2842.0,36.0,47.0,160
5592,Apartment,Sold,133539.76,Brookefurt,17,2695.0,980.0,250.0,104
5593,Studio,Reserved,1918631.47,Port Matthew,16,4015.0,3579.0,272.0,10
5594,Villa,Reserved,131692.06,East Christinechester,2,,,250.0,162
5595,Apartment,Reserved,1165484.63,New Jessica,11,,,109.0,5
5596,Commercial,Under Construction,419864.23,Dicksonland,8,,,389.0,22
5597,Studio,Sold,2067756.98,Ashleyborough,4,,,42.0,175
5598,Villa,Sold,818469.23,Ronaldton,17,,,85.0,155
5599,Villa,Reserved,1162529.18,South Carolynland,0,,,359.0,169
5600,Apartment,Reserved,1100439.32,New Angela,13,,,291.0,3
5601,Studio,Reserved,1942629.82,Melodyton,20,5643.0,1756.0,173.0,21
5602,Commercial,Sold,1228803.68,Hollyland,5,,,194.0,162
5603,Commercial,Available,1982947.92,North Debbie,11,,,152.0,118
5604,Villa,Under Construction,230095.28,New April,19,6372.0,2544.0,,107
5605,Studio,Sold,519405.22,West David,19,1322.0,6146.0,299.0,82
5606,Studio,Available,1401258.91,Glennborough,1,,,379.0,17
5607,Commercial,Sold,2370366.4,Carneyview,3,,,256.0,121
5608,Villa,Reserved,233156.72,Leahstad,14,2086.0,1523.0,27.0,98
5609,Studio,Under Construction,155556.33,Caldwellville,19,3216.0,2508.0,196.0,179
5610,Apartment,Sold,433549.15,Freemanmouth,2,,,3.0,92
5611,Villa,Reserved,1620825.17,West Nicoleport,0,,,396.0,15
5612,Villa,Reserved,1027532.65,Lake James,7,5625.0,5438.0,,109
5613,Studio,Sold,2072603.33,North Gregory,4,,,170.0,26
5614,Studio,Under Construction,226236.22,South Kent,13,,,227.0,7
5615,Commercial,Available,531214.51,Deborahton,4,,,393.0,40
5616,Apartment,Under Construction,785064.69,Port Caleb,15,4889.0,3411.0,384.0,95
5617,Studio,Under Construction,1585488.71,Emilyfurt,0,,,288.0,100
5618,Villa,Sold,1728673.09,Jameshaven,19,684.0,253.0,137.0,41
5619,Villa,Sold,354298.07,Danielhaven,10,,,50.0,28
5620,Villa,Available,2362321.54,North James,17,,,283.0,92
5621,Commercial,Under Construction,885558.13,Mooreville,10,,,,152
5622,Commercial,Sold,1797263.47,South Sara,11,3013.0,6930.0,243.0,176
5623,Villa,Reserved,1334308.91,Alishatown,20,,,220.0,134
5624,Villa,Available,595757.38,New Jamesville,7,887.0,6628.0,156.0,123
5625,Studio,Available,2123259.39,Aaronton,10,,,384.0,159
5626,Studio,Under Construction,2054683.17,Lake Petertown,9,3790.0,227.0,26.0,33
5627,Commercial,Reserved,1020376.04,Carlsonberg,16,,,36.0,101
5628,Studio,Sold,1492088.58,Fordshire,1,,,,91
5629,Apartment,Under Construction,681672.96,East Keith,18,,,370.0,66
5630,Commercial,Available,1740136.49,Davischester,3,,,96.0,120
5631,Apartment,Reserved,807115.69,West Jill,12,4118.0,7991.0,121.0,39
5632,Apartment,Sold,2117992.9,Williamstown,2,,,241.0,79
5633,Studio,Sold,582593.51,Atkinsonfort,15,,,128.0,19
5634,Villa,Reserved,86268.39,East Travisside,12,,,229.0,26
5635,Studio,Under Construction,707844.7,Parkerhaven,6,,,122.0,38
5636,Apartment,Under Construction,518078.59,Tanyastad,15,,,186.0,106
5637,Villa,Available,1295301.78,Gavinburgh,10,6144.0,5557.0,69.0,133
5638,Studio,Sold,549073.06,South Maureenfurt,13,,,192.0,22
5639,Apartment,Available,1919815.18,Garnerview,7,2559.0,2106.0,63.0,156
5640,Apartment,Under Construction,641358.06,Castrotown,19,,,247.0,29
5641,Commercial,Under Construction,1782072.04,North Elizabeth,19,,,80.0,67
5642,Commercial,Available,1467253.76,Patricktown,9,,,120.0,178
5643,Apartment,Reserved,2466312.15,North Michael,13,,,257.0,120
5644,Apartment,Sold,2499757.39,South Kevin,7,,,229.0,168
5645,Commercial,Reserved,2180338.9,Katherinechester,20,2826.0,6656.0,19.0,21
5646,Villa,Available,1911959.25,North Larry,14,,,302.0,40
5647,Studio,Sold,996818.21,Sanchezfort,2,,,181.0,116
5648,Apartment,Sold,1895527.98,Aprilfurt,12,,,125.0,127
5649,Apartment,Under Construction,2393855.07,Port Mary,9,,,220.0,6
5650,Commercial,Reserved,107275.06,East Grace,6,,,143.0,54
5651,Apartment,Under Construction,1367891.02,Davidport,14,,,210.0,161
5652,Villa,Reserved,584095.85,Lake Sydney,17,,,360.0,147
5653,Studio,Sold,1416796.97,East Rebeccachester,19,3438.0,712.0,144.0,137
5654,Apartment,Sold,1192795.37,Ronaldside,5,,,56.0,145
5655,Commercial,Reserved,1460633.02,Davidton,11,6935.0,7456.0,,160
5656,Apartment,Under Construction,1399857.44,Lake Joshua,6,,,182.0,152
5657,Apartment,Under Construction,2402262.25,Bakerchester,7,,,,104
5658,Villa,Sold,1402855.97,Port Garyview,5,4691.0,6504.0,,30
5659,Villa,Available,2123268.62,West Stephanie,4,1825.0,7484.0,156.0,142
5660,Villa,Sold,833559.7,Craighaven,0,,,25.0,171
5661,Studio,Under Construction,1123346.69,North Brianshire,9,6718.0,5379.0,39.0,77
5662,Commercial,Sold,1202513.02,Davidview,19,4409.0,3043.0,246.0,167
5663,Villa,Under Construction,732883.71,West Alexton,15,,,21.0,147
5664,Apartment,Reserved,980486.14,New Daniel,16,1578.0,2951.0,357.0,67
5665,Villa,Sold,1516357.04,Port James,8,,,85.0,71
5666,Villa,Under Construction,1471460.02,Phillipberg,15,,,9.0,56
5667,Apartment,Reserved,1609266.59,Millerview,5,32.0,235.0,33.0,107
5668,Studio,Under Construction,911953.89,Rogersborough,5,,,102.0,10
5669,Studio,Under Construction,823787.16,Port Keithshire,7,3344.0,5952.0,190.0,71
5670,Villa,Reserved,1548463.81,Hamiltonview,15,3450.0,7291.0,377.0,143
5671,Studio,Under Construction,375511.28,Coletown,7,,,,110
5672,Studio,Reserved,669927.28,South Cynthia,4,203.0,4129.0,44.0,117
5673,Apartment,Reserved,153212.96,North Jeffrey,15,,,285.0,160
5674,Apartment,Reserved,227896.59,Mclaughlinside,16,,,,143
5675,Villa,Available,646289.03,Jenniferborough,19,,,242.0,56
5676,Apartment,Under Construction,97846.74,Port Lisabury,5,1333.0,5115.0,315.0,118
5677,Villa,Reserved,651255.95,Lake Denise,20,1949.0,4672.0,,170
5678,Apartment,Under Construction,1654691.99,Lake Donald,1,,,163.0,147
5679,Studio,Under Construction,199712.34,Davidborough,7,6066.0,5141.0,,93
5680,Studio,Available,1120004.86,South Davidmouth,18,,,26.0,49
5681,Apartment,Available,2287116.53,South Michellemouth,0,,,380.0,148
5682,Commercial,Under Construction,1988647.83,Anthonyburgh,17,,,104.0,150
5683,Studio,Sold,798321.88,Bauerland,18,,,155.0,37
5684,Studio,Sold,2315773.42,Lake Jorgeshire,4,5711.0,4089.0,159.0,54
5685,Commercial,Available,857633.92,Alvareztown,7,,,44.0,123
5686,Apartment,Under Construction,227662.97,South Maria,13,2935.0,1573.0,,122
5687,Studio,Reserved,2485437.09,Weekschester,15,,,297.0,118
5688,Villa,Sold,2181555.19,Nicholeton,3,,,93.0,135
5689,Villa,Sold,1191535.32,North Vincentland,14,,,151.0,49
5690,Commercial,Sold,1682622.48,Mistytown,12,1440.0,1636.0,305.0,104
5691,Commercial,Sold,1694508.79,West Melanieview,12,,,238.0,11
5692,Apartment,Under Construction,526481.47,West Cristianchester,16,,,370.0,30
5693,Studio,Reserved,540119.15,Lindseyland,8,6111.0,209.0,93.0,65
5694,Villa,Under Construction,1200472.72,West Allison,20,,,271.0,37
5695,Villa,Available,2283354.19,East David,17,,,90.0,101
5696,Studio,Available,74484.75,East Ashleyberg,12,,,,37
5697,Studio,Sold,1967138.81,West Savannah,9,,,125.0,109
5698,Apartment,Sold,190940.62,Hornview,6,,,62.0,68
5699,Villa,Under Construction,1221644.18,Lake Robertfort,0,962.0,6789.0,330.0,59
5700,Villa,Available,1612788.44,West Rebecca,1,,,231.0,163
5701,Studio,Reserved,1732560.2,South Mathew,14,,,81.0,38
5702,Commercial,Available,193274.2,Lake Alyssa,8,,,,118
5703,Villa,Reserved,1075578.86,Cookhaven,20,3438.0,712.0,123.0,160
5704,Apartment,Reserved,1480401.29,South Christine,16,6241.0,978.0,374.0,53
5705,Villa,Reserved,211811.57,Samanthaberg,15,,,,50
5706,Studio,Sold,380981.66,North Rebeccaville,9,2317.0,659.0,391.0,123
5707,Commercial,Reserved,1675940.02,Davidbury,14,,,194.0,143
5708,Commercial,Under Construction,1328013.58,West Amy,3,6729.0,1447.0,228.0,45
5709,Apartment,Reserved,446480.22,Garciaside,3,,,58.0,46
5710,Commercial,Available,1361336.38,Port Jamesshire,16,,,369.0,93
5711,Studio,Available,2286096.31,North Allenfort,2,,,91.0,44
5712,Villa,Under Construction,88189.58,Benjaminberg,4,6367.0,5242.0,125.0,141
5713,Studio,Under Construction,1624452.75,Glennhaven,13,145.0,6676.0,356.0,105
5714,Studio,Available,230443.56,Thompsonbury,18,,,142.0,141
5715,Commercial,Available,65801.14,Gonzaleshaven,3,5989.0,7826.0,26.0,111
5716,Studio,Reserved,419103.5,Wellsmouth,1,,,192.0,55
5717,Villa,Reserved,1086121.25,Lake Theresa,2,,,358.0,52
5718,Villa,Available,2015742.8,Lake Cindy,19,5333.0,5045.0,297.0,8
5719,Commercial,Available,740374.47,Lake Moniqueborough,3,1948.0,4242.0,,4
5720,Apartment,Under Construction,1582899.37,New Natasha,5,5335.0,6955.0,163.0,130
5721,Apartment,Under Construction,1057333.76,Jordanfurt,5,,,,156
5722,Villa,Available,624112.89,North Robin,13,6527.0,1785.0,14.0,123
5723,Commercial,Sold,1309905.43,Aimeetown,18,6342.0,7632.0,75.0,63
5724,Studio,Available,2003788.0,Alexandraside,3,,,31.0,150
5725,Commercial,Under Construction,2089606.31,Michaelville,8,,,14.0,148
5726,Apartment,Reserved,2123972.85,Sanchezfort,17,355.0,4289.0,267.0,87
5727,Studio,Reserved,879466.64,Phamborough,2,,,43.0,17
5728,Apartment,Sold,1993967.36,Valeriechester,1,,,81.0,105
5729,Villa,Available,569837.22,South Lauraside,16,369.0,5438.0,353.0,135
5730,Apartment,Sold,1859141.5,Gomezborough,13,,,211.0,154
5731,Commercial,Available,2373541.84,Bryanhaven,13,229.0,5924.0,45.0,176
5732,Villa,Under Construction,83672.39,Port Jenniferland,12,1886.0,473.0,107.0,148
5733,Commercial,Reserved,1128891.63,Montesstad,0,4673.0,154.0,247.0,172
5734,Villa,Available,1637038.92,Smithshire,16,,,206.0,6
5735,Studio,Reserved,1769350.64,Vaughntown,10,,,267.0,46
5736,Studio,Under Construction,481415.01,Huntton,19,,,362.0,136
5737,Commercial,Sold,2431849.02,Jenniferberg,14,,,379.0,25
5738,Villa,Under Construction,1557400.15,North Matthew,5,,,198.0,7
5739,Commercial,Reserved,452634.47,Jenniferfort,12,6395.0,3268.0,232.0,135
5740,Commercial,Under Construction,100280.15,West John,7,1252.0,6076.0,397.0,87
5741,Commercial,Under Construction,1968997.29,Summerchester,9,2222.0,1319.0,13.0,99
5742,Apartment,Available,245276.61,Lake Jon,0,,,272.0,113
5743,Studio,Sold,395574.76,Laurastad,8,3613.0,2126.0,56.0,5
5744,Studio,Available,1458333.57,New Samantha,16,,,,81
5745,Studio,Reserved,1528588.48,Lake George,6,,,192.0,34
5746,Commercial,Reserved,1732873.44,Huffmanbury,3,,,114.0,146
5747,Villa,Under Construction,1014109.33,Jillton,17,3247.0,2291.0,247.0,44
5748,Villa,Sold,1946051.74,East Tamaramouth,20,,,13.0,7
5749,Commercial,Under Construction,2437178.57,Lake Coreyhaven,19,3508.0,4237.0,,87
5750,Villa,Sold,714182.61,Port Brandonmouth,15,,,179.0,13
5751,Villa,Reserved,1772420.11,Port Jessicabury,6,,,253.0,84
5752,Villa,Available,2324748.2,Port Maryview,8,,,290.0,42
5753,Studio,Reserved,1731402.57,North Jaredburgh,11,,,143.0,57
5754,Villa,Under Construction,1718718.27,Richardstown,3,,,350.0,144
5755,Commercial,Under Construction,598242.79,East Michaelmouth,19,,,144.0,122
5756,Studio,Under Construction,1361068.99,Walkermouth,0,2820.0,1315.0,225.0,145
5757,Studio,Under Construction,1428180.97,New Kimberly,4,3888.0,7660.0,113.0,168
5758,Apartment,Reserved,1765317.43,Freemantown,13,1016.0,4745.0,292.0,115
5759,Apartment,Reserved,2492212.55,Lesliefurt,0,,,267.0,31
5760,Commercial,Sold,132427.37,New Christopherberg,3,4926.0,2584.0,,71
5761,Apartment,Under Construction,209820.02,West Frankburgh,18,,,250.0,74
5762,Commercial,Sold,240977.67,Saraport,13,729.0,1567.0,261.0,27
5763,Commercial,Under Construction,1870298.88,Port Louisville,13,,,271.0,6
5764,Commercial,Available,384066.8,Jeffreyview,14,,,247.0,51
5765,Commercial,Available,1575007.09,Mitchellshire,9,,,36.0,38
5766,Apartment,Under Construction,845438.75,West Crystalton,7,,,336.0,55
5767,Studio,Reserved,1170433.89,Meganshire,13,2660.0,7588.0,,69
5768,Apartment,Under Construction,578374.74,Johnport,13,,,153.0,171
5769,Commercial,Available,2171961.08,New Jesusview,16,4998.0,5970.0,,57
5770,Commercial,Available,1486068.29,Watsonchester,14,,,89.0,154
5771,Villa,Available,2364180.0,West Laurenchester,7,2765.0,5563.0,296.0,71
5772,Commercial,Reserved,1457760.81,Blackport,18,5469.0,1599.0,78.0,176
5773,Studio,Sold,353574.67,Sarahton,16,,,355.0,49
5774,Studio,Reserved,468632.56,Joechester,10,6211.0,468.0,,45
5775,Villa,Available,2473231.24,West Eric,9,,,369.0,46
5776,Commercial,Available,1827634.73,South Davidstad,2,,,262.0,34
5777,Villa,Available,170732.94,North Kathrynton,6,,,99.0,163
5778,Villa,Reserved,1774263.46,Brownburgh,18,5255.0,1825.0,36.0,38
5779,Apartment,Available,1059823.96,East Matthewmouth,14,5210.0,4662.0,131.0,169
5780,Studio,Reserved,802660.55,North Meganport,6,,,80.0,99
5781,Apartment,Under Construction,427448.94,East Melissa,3,,,252.0,36
5782,Commercial,Reserved,2107764.69,North Suzanne,15,,,,69
5783,Studio,Under Construction,206411.38,South Hector,17,,,251.0,176
5784,Studio,Reserved,760096.88,East Michael,0,,,183.0,123
5785,Apartment,Sold,800638.09,Douglasbury,11,,,197.0,20
