unit_id,type,status,price,location,floor_number,transaction_id,customer_id,portfolio_id,project_id
4518,Commercial,Available,584709.64,Paulburgh,8,,,398.0,44
4519,Villa,Under Construction,2185057.56,Andradebury,8,1377.0,2077.0,199.0,102
4520,Studio,Reserved,2260227.98,Wilsonstad,17,,,306.0,65
4521,Villa,Reserved,880478.55,Brownfurt,7,6613.0,2771.0,188.0,115
4522,Studio,Under Construction,919263.48,North Michael,3,,,191.0,178
4523,Apartment,Reserved,1470089.89,Kingchester,19,,,255.0,1
4524,Studio,Available,1846931.66,East Todd,7,,,157.0,90
4525,Studio,Sold,204715.54,Ryanchester,7,2444.0,6302.0,357.0,81
4526,Commercial,Under Construction,1503691.96,West Nicole,11,,,234.0,38
4527,Villa,Reserved,2384409.15,Bernardville,13,,,88.0,102
4528,Studio,Under Construction,692130.05,Port Julieton,4,,,339.0,85
4529,Apartment,Available,2276626.67,Rickyborough,0,,,288.0,83
4530,Apartment,Available,2377912.43,Sandraton,9,,,181.0,151
4531,Villa,Reserved,709426.42,Aprilborough,2,,,307.0,154
4532,Apartment,Under Construction,1897794.57,Michaelshire,13,,,148.0,69
4533,Apartment,Under Construction,634998.77,Lake Samanthaville,13,4963.0,1757.0,166.0,144
4534,Studio,Under Construction,1857147.35,Robertborough,14,5824.0,1010.0,376.0,69
4535,Studio,Reserved,2003678.93,Sullivanville,17,,,181.0,15
4536,Commercial,Available,655653.97,Rachaelborough,8,,,151.0,112
4537,Studio,Reserved,1803880.38,Port Christine,20,,,181.0,152
4538,Studio,Reserved,2039656.12,North Kimberlyville,19,,,385.0,172
4539,Apartment,Available,928518.24,Ramirezfort,13,,,43.0,89
4540,Studio,Sold,460871.8,East Gabriel,7,,,207.0,99
4541,Apartment,Sold,275313.19,South Steven,17,,,376.0,136
4542,Apartment,Available,1459685.17,Knappburgh,14,,,294.0,19
4543,Studio,Sold,2446340.39,Howardborough,9,6509.0,6790.0,56.0,128
4544,Commercial,Reserved,2066228.28,Ashleyburgh,5,,,93.0,90
4545,Villa,Reserved,1117807.12,Port Sydneyburgh,5,,,347.0,54
4546,Studio,Sold,1364721.21,South Tammiebury,0,,,177.0,22
4547,Villa,Sold,734843.32,Timothymouth,15,,,6.0,129
4548,Villa,Reserved,449511.38,West Troyberg,9,,,206.0,102
4549,Apartment,Under Construction,1231098.84,West Michaelberg,3,1910.0,4777.0,172.0,133
4550,Villa,Reserved,1185578.84,East Ginatown,1,,,244.0,24
4551,Studio,Under Construction,1328728.38,Matthewport,10,1643.0,5761.0,66.0,56
4552,Studio,Under Construction,2384371.23,West Karenborough,18,,,197.0,95
4553,Apartment,Reserved,1529543.49,Jamesfort,19,,,45.0,118
4554,Studio,Under Construction,1534141.0,Garnermouth,8,3886.0,769.0,20.0,159
4555,Apartment,Sold,363660.67,Lake Josephstad,9,5820.0,7986.0,73.0,9
4556,Commercial,Available,2491397.72,Port Carlaberg,4,4857.0,7912.0,164.0,100
4557,Studio,Available,1943470.11,New Kyleburgh,13,3109.0,7350.0,378.0,53
4558,Villa,Under Construction,2199148.19,New Jeffrey,0,,,191.0,124
4559,Apartment,Under Construction,1065036.01,Rasmussenview,13,6911.0,7145.0,243.0,13
4560,Apartment,Reserved,1280213.83,Markville,3,323.0,3827.0,58.0,22
4561,Villa,Under Construction,1329105.33,Loganhaven,14,,,223.0,28
4562,Commercial,Sold,525531.62,Sheltonchester,18,3325.0,2373.0,115.0,163
4563,Villa,Reserved,1739248.43,Brittneystad,17,,,221.0,88
4564,Apartment,Sold,2262292.97,Shawnland,16,,,137.0,138
4565,Studio,Reserved,451079.25,Michelleborough,1,,,167.0,111
4566,Villa,Available,261479.77,North Stephanie,13,6900.0,6148.0,227.0,134
4567,Studio,Available,1858636.32,East Jennifer,2,,,13.0,163
4568,Studio,Sold,719344.49,Riddleland,18,,,141.0,97
4569,Apartment,Available,1578463.23,Joshuaside,15,,,59.0,60
4570,Commercial,Sold,1754607.93,Tracieside,1,,,396.0,129
4571,Studio,Sold,838681.37,Port Tyler,11,,,296.0,37
4572,Villa,Available,2047104.26,New Garyborough,5,,,73.0,134
4573,Apartment,Sold,1397473.01,Obrienberg,6,6030.0,2996.0,106.0,43
4574,Apartment,Reserved,2179048.55,Hopkinsstad,12,,,2.0,180
4575,Studio,Available,1920069.2,Port Christinemouth,16,3919.0,388.0,388.0,28
4576,Commercial,Reserved,2178010.3,New Angelicamouth,1,3726.0,7068.0,139.0,23
4577,Studio,Available,99395.39,Kristyland,15,116.0,7767.0,267.0,56
4578,Villa,Sold,646590.34,Maryland,6,3235.0,6738.0,296.0,109
4579,Commercial,Sold,270519.45,Port Trevor,18,,,108.0,105
4580,Commercial,Under Construction,1133103.39,Port Michael,17,1017.0,39.0,30.0,141
4581,Villa,Sold,2230402.3,Richardport,19,,,29.0,13
4582,Villa,Sold,1195473.64,West Dawn,7,,,263.0,147
4583,Apartment,Sold,2131796.96,North Ashley,20,2411.0,114.0,191.0,108
4584,Commercial,Under Construction,851586.68,North Williamstad,4,2075.0,5207.0,222.0,108
4585,Apartment,Under Construction,881946.68,Lake Eduardobury,1,2456.0,774.0,276.0,127
4586,Villa,Under Construction,2244126.24,Alexanderton,2,,,50.0,98
4587,Apartment,Sold,1093252.01,East Timothy,11,2098.0,6323.0,355.0,166
4588,Apartment,Under Construction,1984925.45,Oliverbury,16,43.0,1511.0,5.0,55
4589,Commercial,Available,629776.69,Samanthaview,13,57.0,1377.0,96.0,136
4590,Studio,Reserved,2374562.03,Hoganfort,17,4061.0,6953.0,11.0,2
4591,Villa,Available,1457716.7,Johnchester,8,,,222.0,128
4592,Commercial,Available,1910342.74,Sandovalfort,2,124.0,5507.0,200.0,7
4593,Villa,Sold,269313.46,East Ashleyfurt,6,,,263.0,153
4594,Studio,Sold,1257027.35,Mannborough,1,,,321.0,174
4595,Apartment,Available,2257544.32,Herrerahaven,20,,,398.0,79
4596,Apartment,Available,2198744.64,New Christopher,2,,,371.0,141
4597,Apartment,Available,164694.2,Charlesberg,19,,,59.0,47
4598,Commercial,Under Construction,794061.25,Lake Michellemouth,2,,,279.0,30
4599,Villa,Sold,1136134.02,Whitetown,2,,,8.0,178
4600,Villa,Available,472048.8,Hunterburgh,0,4696.0,2280.0,351.0,62
4601,Studio,Available,1838495.86,Reyeshaven,5,3951.0,6736.0,110.0,17
4602,Commercial,Under Construction,502054.39,Haleview,0,5398.0,2919.0,250.0,58
4603,Apartment,Sold,899267.25,South Justin,17,25.0,2825.0,251.0,162
4604,Apartment,Sold,1675037.56,North Ashleymouth,3,,,374.0,11
4605,Commercial,Sold,1231118.89,Fergusonshire,0,762.0,2139.0,324.0,154
4606,Apartment,Under Construction,1859499.04,South Amybury,6,,,21.0,180
4607,Villa,Under Construction,2404959.36,Jenniferfurt,9,,,341.0,81
4608,Studio,Under Construction,335539.38,Davisshire,18,,,100.0,71
4609,Commercial,Reserved,1788440.91,Lake Barbarachester,17,306.0,5786.0,215.0,172
4610,Villa,Available,614343.18,West Jessica,18,5810.0,6550.0,80.0,150
4611,Villa,Under Construction,1065467.98,Jameschester,20,4752.0,4080.0,108.0,11
4612,Studio,Available,130513.68,Kristinahaven,3,4910.0,1150.0,80.0,59
4613,Commercial,Under Construction,382973.09,East Antonioville,1,,,105.0,57
4614,Commercial,Available,833454.36,North Monicamouth,10,4627.0,7595.0,345.0,136
4615,Apartment,Reserved,887865.22,New Alexandramouth,13,,,361.0,86
4616,Villa,Sold,2253983.78,Julieshire,9,827.0,2306.0,40.0,85
4617,Studio,Available,1867441.63,Gibsonborough,3,,,132.0,174
4618,Studio,Available,2431848.27,East Williamhaven,13,,,289.0,178
4619,Apartment,Under Construction,1517725.2,North Mark,15,,,358.0,21
4620,Apartment,Sold,642198.64,New Michelleside,14,1418.0,1460.0,185.0,162
4621,Villa,Reserved,852754.82,Grantstad,9,,,259.0,128
4622,Villa,Under Construction,833598.01,South Jennifer,5,,,76.0,118
4623,Apartment,Available,849911.1,West Katrina,10,,,187.0,159
4624,Studio,Sold,1698762.22,Rebeccaton,15,437.0,4483.0,217.0,166
4625,Apartment,Under Construction,1350479.42,Walterborough,14,263.0,6491.0,251.0,171
4626,Villa,Available,994289.24,South Emma,16,,,3.0,159
4627,Villa,Under Construction,415269.93,East Michaelville,3,,,195.0,119
4628,Commercial,Available,104240.95,South Jessefort,7,4965.0,3615.0,390.0,99
4629,Villa,Sold,586144.96,Knightport,8,2624.0,35.0,310.0,48
4630,Commercial,Reserved,313304.94,Port Ryan,13,3231.0,4453.0,232.0,55
4631,Commercial,Available,1974340.33,Ericshire,20,3199.0,6207.0,296.0,138
4632,Studio,Under Construction,325620.0,West Justinton,13,,,59.0,60
4633,Villa,Under Construction,1824359.18,Alisontown,4,4708.0,2829.0,268.0,154
4634,Villa,Under Construction,994863.79,South Brittany,17,5548.0,298.0,373.0,159
4635,Villa,Under Construction,229777.05,Lake Allen,8,,,315.0,35
4636,Studio,Reserved,2041188.62,Lake Christopherfurt,11,,,379.0,47
4637,Villa,Reserved,1470094.9,Kathyport,2,,,196.0,20
4638,Commercial,Sold,627615.71,Thomasburgh,16,,,250.0,48
4639,Studio,Available,2241968.88,Lake Sethstad,15,,,353.0,69
4640,Studio,Available,160882.87,Bakerville,7,561.0,6067.0,76.0,173
4641,Commercial,Sold,544458.04,Bentonville,6,,,129.0,74
4642,Commercial,Sold,1892514.97,Jenniferberg,14,,,287.0,164
4643,Villa,Under Construction,1787975.93,Lake Sarah,11,,,148.0,155
4644,Villa,Under Construction,758715.65,North Jenniferport,18,,,249.0,29
4645,Villa,Sold,201960.94,New Jillian,0,,,352.0,52
4646,Villa,Sold,2152291.28,East Kristie,3,,,1.0,63
4647,Villa,Under Construction,818559.21,Saraport,2,2026.0,7601.0,301.0,20
4648,Studio,Sold,529497.87,Christensenburgh,3,,,221.0,154
4649,Apartment,Under Construction,1314351.46,South David,6,,,98.0,150
4650,Villa,Sold,2280056.64,Lake Cynthia,11,,,165.0,14
4651,Studio,Sold,156689.12,Shawnville,17,4520.0,5844.0,233.0,125
4652,Villa,Sold,1926220.02,New Mitchell,10,,,104.0,9
4653,Commercial,Under Construction,1452559.41,Lake Natashamouth,0,,,51.0,59
4654,Studio,Sold,1092350.34,Hillmouth,3,3406.0,6405.0,41.0,161
4655,Commercial,Available,1872997.09,Rhondafurt,8,115.0,5136.0,195.0,120
4656,Villa,Sold,2416269.84,Greenland,6,,,211.0,121
4657,Commercial,Available,611555.22,Johnsonville,0,2032.0,2305.0,172.0,30
4658,Studio,Available,401936.04,West Joshua,6,,,134.0,158
4659,Commercial,Sold,2286560.28,Thomasfort,16,,,87.0,91
4660,Studio,Under Construction,1688935.04,East Anthony,20,663.0,7519.0,292.0,12
4661,Commercial,Available,1123065.75,South Lauramouth,10,,,342.0,61
4662,Commercial,Available,1454485.95,East Curtischester,6,,,118.0,26
4663,Villa,Reserved,1876754.07,Ramoschester,6,,,105.0,157
4664,Apartment,Available,1943928.15,Lake Mary,4,,,358.0,36
4665,Villa,Sold,2303740.74,Jessicahaven,6,,,143.0,140
4666,Apartment,Available,1095764.83,Myersmouth,13,3578.0,683.0,21.0,54
4667,Commercial,Sold,768856.73,Jamesport,16,79.0,4889.0,214.0,67
4668,Villa,Under Construction,1617177.45,Melissachester,19,,,74.0,68
4669,Apartment,Reserved,1068533.35,Port Lisa,12,4308.0,5997.0,27.0,155
4670,Apartment,Reserved,1506766.21,West Michealborough,8,,,92.0,7
4671,Villa,Reserved,1078965.21,Cindyhaven,12,,,187.0,33
4672,Villa,Available,424839.68,Mccormickmouth,11,,,358.0,97
4673,Studio,Available,1200095.54,Bradfordborough,8,,,368.0,118
4674,Commercial,Available,1742748.66,Port David,8,3487.0,4003.0,132.0,44
4675,Commercial,Under Construction,2008245.33,West Brandonside,17,127.0,3496.0,287.0,65
4676,Apartment,Available,1258649.38,Gutierrezmouth,6,,,110.0,17
4677,Apartment,Available,454832.83,Harrisfurt,6,,,351.0,93
4678,Apartment,Under Construction,1065984.89,South Stevenshire,8,,,186.0,66
4679,Studio,Sold,1976420.13,Alexanderbury,7,,,315.0,173
4680,Apartment,Under Construction,1061505.21,New Oscarport,0,,,109.0,119
4681,Villa,Available,1756500.44,Kellystad,0,,,91.0,96
4682,Apartment,Under Construction,1292673.52,East Tammymouth,6,,,163.0,51
4683,Commercial,Available,640996.66,Lake Sandra,5,,,159.0,157
4684,Apartment,Reserved,2000568.74,Port Michaelview,10,,,175.0,79
4685,Studio,Available,256322.96,Moorechester,9,,,44.0,144
4686,Commercial,Reserved,1335981.19,North Williambury,8,5380.0,3193.0,128.0,138
4687,Apartment,Sold,561783.03,Delgadoville,15,,,281.0,56
4688,Apartment,Available,214310.79,Taylormouth,19,4724.0,7434.0,116.0,113
4689,Apartment,Sold,1282188.15,North Kelli,7,5455.0,6738.0,394.0,143
4690,Commercial,Available,1273927.28,Pattonfort,6,,,94.0,126
4691,Villa,Sold,1781907.21,Westland,5,,,88.0,87
4692,Villa,Available,1874639.2,Brownchester,9,,,311.0,18
4693,Apartment,Reserved,1833089.15,Nashport,11,4358.0,5201.0,261.0,177
4694,Apartment,Under Construction,1053418.9,Lake Lisafurt,0,1658.0,4999.0,198.0,77
4695,Villa,Under Construction,1597639.98,Andreahaven,15,,,75.0,96
4696,Commercial,Sold,1463515.84,West Christopherview,2,,,149.0,27
4697,Apartment,Sold,1082826.3,Timothyberg,20,4032.0,4998.0,73.0,145
4698,Commercial,Sold,1513171.1,Jimmyberg,17,,,193.0,86
4699,Villa,Under Construction,2370757.3,New Laura,12,219.0,4848.0,232.0,30
4700,Commercial,Reserved,522589.67,South Crystal,16,,,32.0,144
4701,Apartment,Under Construction,2269141.63,New Brittanyland,4,6842.0,5456.0,262.0,102
4702,Studio,Reserved,180966.01,Martinborough,2,,,261.0,133
4703,Studio,Sold,805553.57,North Stevenmouth,2,,,101.0,62
4704,Villa,Available,755955.86,New Jenniferport,20,4493.0,5754.0,40.0,161
4705,Apartment,Under Construction,1584594.51,Port Justinchester,6,,,29.0,81
4706,Studio,Reserved,371501.13,Richardshire,3,,,325.0,63
4707,Apartment,Under Construction,2211751.65,East Colin,3,,,139.0,109
4708,Villa,Under Construction,2079950.95,Jasonfurt,9,738.0,3772.0,72.0,65
4709,Villa,Sold,1647561.26,Lake Krystal,14,,,382.0,174
4710,Commercial,Sold,1173113.89,East Kelli,8,5444.0,7456.0,102.0,58
4711,Villa,Sold,2335742.3,Brewerbury,4,5558.0,3725.0,18.0,64
4712,Commercial,Under Construction,2085329.06,East Kimberly,14,,,83.0,84
4713,Studio,Available,1273322.11,South Brendashire,14,5531.0,629.0,304.0,43
4714,Villa,Reserved,1769589.72,New Stevenview,3,494.0,3385.0,144.0,92
4715,Commercial,Sold,1438978.38,Paulshire,9,,,235.0,84
4716,Studio,Available,1490458.48,Proctorside,19,,,223.0,29
4717,Commercial,Sold,860891.37,South Kellyside,14,,,330.0,118
4718,Commercial,Reserved,1182107.28,Melissaview,7,,,143.0,100
4719,Apartment,Under Construction,241397.51,Lake Nathan,5,,,185.0,23
4720,Studio,Under Construction,925504.29,East Amanda,17,1732.0,4530.0,133.0,92
4721,Commercial,Available,1754779.86,Tammyview,0,,,390.0,77
4722,Commercial,Available,2385379.27,Megantown,7,2116.0,2629.0,327.0,58
4723,Apartment,Available,2409507.08,Jeffhaven,8,,,322.0,9
4724,Apartment,Under Construction,1411521.03,Patriciahaven,15,2980.0,6676.0,118.0,106
4725,Studio,Sold,1536224.52,Tommystad,0,6998.0,2381.0,107.0,112
4726,Apartment,Reserved,505016.9,Hurstberg,16,,,76.0,9
4727,Studio,Under Construction,1753504.86,Devintown,13,3501.0,1266.0,92.0,129
4728,Commercial,Under Construction,223114.04,North Brittany,14,,,361.0,51
4729,Apartment,Sold,747479.93,North Antoniohaven,9,,,62.0,106
4730,Apartment,Under Construction,1687490.2,West Melissaport,11,4042.0,2466.0,331.0,123
4731,Villa,Sold,810259.82,Edwardsview,17,,,342.0,179
4732,Studio,Reserved,172124.84,Melissashire,6,,,280.0,35
4733,Studio,Under Construction,2088082.5,Palmerburgh,16,,,119.0,19
4734,Studio,Sold,810308.52,East Micheal,15,,,194.0,177
4735,Apartment,Available,204607.8,Calvinhaven,2,,,152.0,160
4736,Villa,Available,233231.0,Lindamouth,4,,,93.0,88
4737,Commercial,Reserved,666809.06,West Melissa,13,,,183.0,27
4738,Studio,Available,486139.07,Lisahaven,13,,,195.0,174
4739,Villa,Reserved,1947035.29,Port William,10,2069.0,554.0,133.0,50
4740,Studio,Available,838125.91,Jenniferville,15,,,387.0,2
4741,Studio,Sold,2021504.67,West Aaron,16,,,254.0,54
4742,Apartment,Reserved,475922.69,South Loriview,12,,,283.0,42
4743,Villa,Sold,1257553.99,Morrisonborough,0,2316.0,1193.0,302.0,64
4744,Commercial,Sold,1735690.98,Port Marvinton,17,5382.0,3000.0,367.0,141
4745,Villa,Sold,1647377.59,New Michael,15,5415.0,7998.0,261.0,103
4746,Villa,Sold,1522767.05,Smithchester,7,,,342.0,10
4747,Villa,Available,2315812.92,Danielchester,19,,,42.0,3
4748,Villa,Under Construction,609886.61,Jenniferfurt,20,,,187.0,73
4749,Commercial,Under Construction,1259612.05,New Mary,13,2492.0,3534.0,54.0,99
4750,Studio,Under Construction,2215781.75,Lake Kathleenbury,4,,,317.0,87
4751,Villa,Reserved,240839.73,Port Kimmouth,5,,,193.0,74
4752,Commercial,Available,186926.26,Amberchester,14,4122.0,7201.0,154.0,48
4753,Commercial,Reserved,621590.6,Westtown,5,,,168.0,97
4754,Villa,Under Construction,1600901.99,West Blake,6,,,363.0,136
4755,Villa,Available,686705.08,South Dianeview,0,,,216.0,48
4756,Villa,Available,516087.72,Jobury,18,,,312.0,164
4757,Commercial,Under Construction,1174065.67,West Nicole,5,,,85.0,152
4758,Studio,Under Construction,1553315.27,Port Ryan,0,1902.0,4525.0,61.0,170
4759,Villa,Under Construction,658966.38,East Kyle,7,,,399.0,90
4760,Commercial,Under Construction,786693.41,Brandonville,8,5463.0,3488.0,95.0,112
4761,Villa,Available,1553220.3,Timothyberg,20,4877.0,1708.0,226.0,17
4762,Villa,Under Construction,2367059.13,Jacobsside,10,,,365.0,62
4763,Villa,Reserved,1703117.23,Lake Todd,15,,,108.0,174
4764,Apartment,Available,1968115.15,East Ronaldton,11,,,390.0,1
4765,Studio,Reserved,948684.73,Brownmouth,1,,,195.0,134
4766,Studio,Available,717023.18,West Erica,1,1698.0,7310.0,286.0,107
4767,Villa,Reserved,1162955.97,New Martin,17,,,189.0,26
4768,Apartment,Under Construction,2027475.43,New Caseyhaven,11,4951.0,4542.0,24.0,12
4769,Studio,Sold,1167934.12,Robertland,20,6757.0,4698.0,283.0,135
4770,Apartment,Reserved,2124477.25,Pamelaport,12,,,89.0,91
4771,Villa,Reserved,2472491.35,Port Suzanneport,18,,,394.0,159
4772,Commercial,Under Construction,226465.33,South Tracyton,13,,,111.0,124
4773,Apartment,Reserved,161254.88,Port Charlestown,16,1898.0,4854.0,18.0,165
4774,Commercial,Under Construction,416494.77,New Pamela,13,,,189.0,164
4775,Commercial,Sold,991705.71,Brianfurt,9,,,125.0,66
4776,Villa,Reserved,371053.41,Marshstad,16,,,111.0,1
4777,Villa,Reserved,2183127.97,Lake Josephfurt,17,868.0,6557.0,388.0,74
4778,Studio,Sold,106708.32,Alyssaburgh,2,,,397.0,180
4779,Commercial,Reserved,823692.16,North Ryanmouth,5,,,31.0,33
4780,Villa,Available,502501.84,Rebeccamouth,20,,,371.0,10
4781,Studio,Sold,2332271.36,East Jill,17,,,125.0,45
4782,Apartment,Sold,1690228.46,Edwardmouth,4,,,41.0,63
4783,Apartment,Available,2284474.13,Jameschester,20,,,391.0,120
4784,Commercial,Under Construction,2432205.34,Carpenterberg,4,,,271.0,139
4785,Apartment,Reserved,1267890.7,Sandystad,16,3927.0,1710.0,303.0,103
4786,Studio,Sold,624081.81,South Robin,2,,,249.0,179
4787,Villa,Under Construction,524635.53,Lake Stephenbury,20,,,19.0,132
4788,Studio,Available,596151.21,Nelsonview,5,1728.0,4416.0,290.0,42
4789,Villa,Available,1786053.6,South Mike,0,,,236.0,130
4790,Studio,Under Construction,149092.03,Port Natalie,3,3580.0,911.0,227.0,23
4791,Villa,Sold,175834.63,Wheelerfort,5,,,254.0,54
4792,Villa,Under Construction,1539950.21,Hernandezport,18,,,242.0,71
4793,Commercial,Sold,1623040.01,Nicoletown,2,4631.0,7327.0,323.0,128
4794,Apartment,Under Construction,1679894.16,Lucasville,14,,,167.0,110
4795,Apartment,Reserved,961107.24,Bakerview,16,4691.0,1061.0,161.0,140
4796,Villa,Available,2024564.98,South Michele,2,5430.0,6777.0,81.0,159
4797,Studio,Sold,1357380.24,Gabrielleview,11,,,137.0,7
4798,Apartment,Under Construction,308390.79,Ianfurt,8,1311.0,4544.0,389.0,137
4799,Apartment,Available,2002893.3,Cookside,19,,,198.0,8
4800,Commercial,Available,2385016.08,Gloriaburgh,9,,,334.0,91
4801,Apartment,Available,197088.97,West Dakotaton,12,,,126.0,141
4802,Studio,Under Construction,1008810.78,West Alexport,7,,,36.0,157
4803,Studio,Under Construction,1244414.31,Jacobside,0,,,283.0,27
4804,Apartment,Sold,408853.36,Crystalport,6,2932.0,7171.0,229.0,139
4805,Studio,Sold,2175886.92,East Elainehaven,12,,,105.0,178
4806,Villa,Sold,746166.63,North Davidmouth,11,,,223.0,88
4807,Villa,Available,1968370.92,Phillipsstad,14,,,108.0,9
4808,Apartment,Available,1693936.48,North Anthonyshire,7,,,155.0,112
4809,Apartment,Available,1515212.27,Adambury,7,,,212.0,160
4810,Studio,Reserved,520749.98,East Danielle,8,,,76.0,110
4811,Commercial,Under Construction,590723.63,New Jamesview,20,3568.0,5852.0,348.0,18
4812,Apartment,Sold,166003.59,South Brittany,7,4600.0,7253.0,46.0,171
4813,Studio,Under Construction,639745.45,South Williamhaven,8,1895.0,6630.0,200.0,84
4814,Villa,Available,896336.84,Velazquezmouth,13,,,100.0,131
4815,Villa,Under Construction,2091205.99,Cunninghammouth,2,,,399.0,72
4816,Apartment,Sold,947662.03,Rebeccaville,9,,,283.0,154
4817,Studio,Reserved,1898823.37,Port Nathanport,15,,,158.0,147
4818,Studio,Under Construction,1126633.59,New Duane,7,,,282.0,129
4819,Villa,Reserved,1972927.36,Edgarberg,9,6304.0,3478.0,134.0,70
4820,Apartment,Under Construction,2441865.42,West Tonyatown,14,3419.0,7509.0,368.0,90
4821,Studio,Under Construction,637611.82,New Lori,15,,,389.0,122
4822,Villa,Available,2162736.95,Brownmouth,8,,,292.0,7
4823,Studio,Reserved,1573469.01,South Saraburgh,20,,,149.0,65
4824,Apartment,Reserved,2052370.94,Melissafurt,13,6418.0,6940.0,191.0,94
4825,Apartment,Under Construction,1646385.46,Kellyside,3,,,252.0,25
4826,Villa,Sold,1088676.29,Annaton,3,,,100.0,172
4827,Apartment,Reserved,608783.6,Barbarastad,4,4030.0,1382.0,250.0,114
4828,Commercial,Available,221586.3,Longborough,5,,,65.0,98
4829,Studio,Reserved,1362019.99,Michaelchester,1,,,67.0,125
4830,Villa,Sold,2476298.93,North Roger,8,,,261.0,179
4831,Apartment,Sold,1858202.42,East Karen,12,,,341.0,40
4832,Villa,Reserved,851996.58,East Marietown,0,601.0,2025.0,334.0,122
4833,Commercial,Reserved,2076651.76,Williamsburgh,6,,,284.0,100
4834,Commercial,Reserved,1934010.8,North Bruce,10,,,274.0,171
4835,Studio,Reserved,740007.69,Joshuabury,19,,,376.0,110
4836,Commercial,Available,85053.35,New Sydney,16,,,320.0,6
4837,Studio,Under Construction,339498.46,Lake Jason,4,,,155.0,170
4838,Villa,Available,2199400.17,Turnerside,7,,,392.0,32
4839,Studio,Reserved,2099579.44,North Michaelland,0,,,354.0,145
4840,Apartment,Under Construction,773262.05,Port Bruceport,11,1549.0,6545.0,2.0,67
4841,Apartment,Under Construction,748728.79,East Charlene,17,,,149.0,38
4842,Studio,Available,1992519.22,Jefferyhaven,17,,,339.0,158
4843,Commercial,Reserved,2347456.8,Lake Randy,7,,,122.0,106
4844,Commercial,Reserved,1958886.28,North Patrick,7,4551.0,965.0,84.0,43
4845,Studio,Available,1533667.76,Smithfurt,2,,,233.0,149
4846,Studio,Reserved,644544.81,West Tracy,14,1796.0,7318.0,22.0,76
4847,Commercial,Sold,1338082.39,Simmonsburgh,18,444.0,3370.0,71.0,170
4848,Villa,Sold,622104.05,Johnsonbury,12,,,222.0,72
4849,Apartment,Sold,2029627.98,Theresaberg,19,,,300.0,162
4850,Studio,Reserved,998054.64,Sharonport,10,,,28.0,122
4851,Studio,Available,2092558.18,Whitetown,4,,,378.0,159
4852,Apartment,Under Construction,984942.58,East Cassandra,13,,,42.0,33
4853,Studio,Sold,2069166.04,Huffmanborough,1,,,3.0,41
4854,Villa,Available,866628.65,Hoffmanport,12,,,322.0,99
4855,Commercial,Sold,1128325.13,Floresborough,7,,,260.0,28
4856,Studio,Reserved,1557946.63,Rosefort,6,3785.0,7181.0,14.0,161
4857,Villa,Reserved,222204.65,North Jennifer,3,,,141.0,27
4858,Commercial,Available,2373107.3,Lake Bryan,8,6771.0,259.0,186.0,79
4859,Villa,Under Construction,1455334.18,Jessicastad,7,,,271.0,180
4860,Apartment,Under Construction,1294159.04,Jasonside,15,,,145.0,127
4861,Studio,Sold,2106515.23,Joneschester,15,,,196.0,139
4862,Studio,Available,2171118.69,East Johnnystad,9,,,195.0,25
4863,Studio,Reserved,1329537.99,North Julie,12,6024.0,7264.0,182.0,129
4864,Commercial,Sold,2321792.7,South James,3,6543.0,5314.0,201.0,161
4865,Villa,Reserved,208607.53,East Tamarafurt,5,,,346.0,99
4866,Villa,Reserved,327403.19,Cliffordview,19,,,53.0,86
4867,Studio,Sold,1512131.16,East Zachary,6,,,298.0,122
4868,Apartment,Under Construction,917461.36,Zacharyview,14,4407.0,6260.0,4.0,178
4869,Apartment,Reserved,1187351.66,Brianberg,7,5022.0,2289.0,151.0,87
4870,Apartment,Under Construction,853794.08,Riggshaven,18,,,342.0,46
4871,Commercial,Under Construction,1041577.01,Lake Pamela,4,,,290.0,17
4872,Studio,Reserved,2065483.55,Mariaborough,6,,,227.0,99
4873,Villa,Under Construction,1504016.69,Mendozaville,14,,,75.0,131
4874,Apartment,Sold,2493494.15,Simonstad,4,,,83.0,61
4875,Villa,Under Construction,1977854.03,New Michaelside,16,6147.0,1177.0,55.0,56
4876,Apartment,Available,720482.32,Bellside,17,2098.0,6323.0,350.0,169
4877,Villa,Sold,697645.54,East Hannah,9,,,175.0,37
4878,Studio,Under Construction,872950.76,North Wandaberg,5,,,271.0,79
4879,Commercial,Under Construction,2115985.73,West Maryport,9,4559.0,3739.0,250.0,77
4880,Commercial,Reserved,116854.74,Cabreraborough,19,,,,91
4881,Villa,Available,613944.13,Tonyaside,1,,,224.0,155
4882,Studio,Under Construction,2267050.13,Thomaschester,3,,,110.0,134
4883,Studio,Reserved,1617746.27,South Rachel,19,817.0,5605.0,355.0,162
4884,Commercial,Reserved,605775.38,Garyport,10,1857.0,5312.0,376.0,10
4885,Studio,Sold,586905.17,New Michelleland,8,,,61.0,54
4886,Commercial,Under Construction,2163414.35,North Tyler,5,853.0,4659.0,170.0,12
4887,Villa,Sold,2239705.9,Lake Tammymouth,2,,,364.0,134
4888,Commercial,Reserved,677521.17,South Marc,3,,,383.0,89
4889,Villa,Sold,1080250.38,West Edward,16,,,256.0,13
4890,Apartment,Sold,2094759.56,Woodburgh,6,,,223.0,146
4891,Studio,Reserved,1938968.22,Mcgeefurt,14,1333.0,3784.0,354.0,39
4892,Commercial,Reserved,2044094.46,Port Robertburgh,0,,,58.0,167
